,POSTED_BY,UNDER_CONSTRUCTION,BHK_NO,SQUARE_FT,LONGITUDE,LATITUDE,PRICE
23551,1,0,1,584.8680936000001,28.652011,77.482362,23.5
23552,0,0,3,2275.1403,28.576117,77.382136,150.0
23553,1,0,2,1360.081605,27.98889,76.38833000000001,40.0
23554,1,0,3,1715.94509,9.930471,76.271273,65.0
23555,1,0,2,1000.0,18.496657,73.83631899999999,75.0
23556,0,1,2,1174.934726,19.076466,72.999804,58.5
23557,2,1,2,1165.892099,13.055985,77.622157,57.7
23558,0,0,2,1262.907659,19.1758,72.8643,170.0
23559,0,0,2,1040.068201,21.56128,74.21238000000001,61.0
23560,0,0,2,1100.038825,18.5442,73.7948,85.0
23561,0,0,2,1239.473684,26.86056,80.91583,47.1
23562,1,0,2,968.6866411,15.459622,73.941404,43.0
23563,0,1,2,980.1009801,19.304032,84.61096500000001,33.0
23564,1,0,1,700.097688,26.8626,75.7633,21.5
23567,0,1,2,723.0851633999999,22.648322,88.4431525,54.0
23568,1,0,3,1250.0,27.18,78.02,32.0
23571,1,0,2,759.9901937000001,19.88879,75.34344,31.0
23572,0,1,3,1410.029499,30.696627000000003,76.693764,47.8
23573,0,0,3,1340.083383,19.038205,73.06612,180.0
23574,1,0,1,786.163522,12.898066,74.834558,35.0
23575,0,0,3,1596.715328,28.2102,76.8606,35.0
23576,0,0,3,1073.1916720000002,19.1759,72.9522,200.0
23577,1,1,3,1578.947368,12.96991,77.59796,150.0
23578,0,1,2,633.2533013,18.5438,73.9438,63.3
23579,0,0,2,1084.864392,24.69028,78.41889,62.0
23580,0,0,3,1649.52381,28.479440000000004,76.971432,86.6
23581,0,1,2,754.7169811000001,19.1955,72.8728,120.0
23582,0,0,3,1476.01476,19.239813,72.962722,180.0
23583,2,1,2,381.7768947,19.193771,73.19789200000001,26.9
23584,1,0,2,1100.244499,17.7,83.25,31.5
23585,0,0,2,1211.680601,12.9847,77.5491,100.0
23586,0,0,4,2014.189988,30.752321,76.772816,51.1
23587,0,0,3,1390.02453,9.967,76.2998,85.0
23588,1,0,2,1250.0,27.651998,79.206622,93.0
23589,0,0,3,1700.060716,11.0,76.96667,84.0
23590,0,0,3,2400.0,22.31055,73.1695,120.0
23591,0,0,2,1273.133376,28.431862,77.351104,39.9
23592,0,1,2,449.41800369999993,24.69028,78.41889,100.0
23593,1,0,3,1295.336788,22.54111,88.33778000000001,40.0
23594,0,1,2,1100.110011,28.716907,77.12469899999999,80.0
23595,0,1,3,1857.142857,26.16667,75.78333,130.0
23596,0,0,3,1086.229947,28.450182,77.113156,130.0
23597,0,0,3,1293.103448,28.44414,77.465898,36.0
23598,2,0,2,1173.156587,12.989437,77.71780600000001,70.8
23600,0,0,2,1130.311615,12.840956,77.659441,39.9
23601,0,1,2,1100.052383,18.96667,72.83333,42.0
23603,1,0,2,800.0,28.583704,77.360401,40.0
23604,0,0,5,2889.0450530000003,21.104470000000003,79.092709,370.0
23605,1,0,3,1200.192031,26.919936,75.79471600000001,50.0
23606,0,1,3,1850.029522,28.442934,77.477933,94.0
23607,0,0,3,1944.981732,28.577673,77.389781,90.5
23608,0,0,3,1500.205508,23.368714,85.34384,73.0
23609,0,0,2,980.0718719,28.568846,77.324966,90.0
23610,0,0,3,1350.007105,12.86,77.786,95.0
23611,0,0,1,350.0093336,19.256471,72.868815,75.0
23612,0,0,2,1214.697844,19.1849,72.8347,200.0
23613,0,0,2,1305.158484,23.166495,72.63429000000001,63.0
23614,1,0,3,1700.111483,20.355899,85.843519,61.0
23615,1,0,2,900.090009,13.096108,77.627179,50.0
23616,0,0,1,575.0,18.52361,73.84778,46.0
23618,0,0,3,1850.0,26.900926,75.775927,59.2
23619,0,1,2,668.9282812999999,19.1849,72.8347,140.0
23620,0,0,2,977.9614325,19.245347,73.124577,71.0
23621,1,0,2,905.192949,26.809242,75.741434,38.0
23622,1,0,3,1050.080775,22.140267,88.40308900000001,78.0
23623,1,0,2,949.7964722000002,31.292349,75.592435,35.0
23624,1,0,3,1100.086281,25.025959,75.873414,51.0
23625,0,0,3,1912.557397,28.522931,77.357078,95.8
23626,0,0,3,1478.373144,28.703857,77.442666,45.8
23627,0,1,2,1200.051066,12.96991,77.59796,94.0
23628,1,0,3,1230.228471,22.12703,88.51872900000001,56.0
23629,1,0,3,1615.034503,13.050999999999998,77.5962,110.0
23631,0,0,3,1373.78183,30.682453,76.75695999999999,43.7
23634,1,0,2,1201.201201,12.973237,77.64685899999999,32.0
23635,0,0,2,1048.148148,26.928785,75.828002,28.3
23637,0,1,2,1296.701516,24.69028,78.41889,160.0
23639,0,0,2,1000.0,19.1034,73.0084,100.0
23640,0,0,2,750.032329,19.4559,72.8114,58.0
23641,0,0,2,915.1921904,26.900926,75.775927,30.0
23642,1,0,2,1433.006926,9.97833,76.28361,120.0
23643,0,0,3,1669.23472,28.480312,77.107771,130.0
23644,0,0,3,1852.464439,30.662283,76.822397,56.0
23646,1,0,2,1155.115512,13.338634,77.759291,84.0
23648,0,0,3,1296.023564,12.925027,80.235348,88.0
23649,0,0,4,2839.833396,28.560719,77.386208,300.0
23650,1,0,1,700.1647446000001,21.232813,72.832454,25.5
23651,1,0,2,1075.268817,30.300498,78.00497,42.0
23652,0,0,2,1362.048894,13.022383,76.13309699999999,58.5
23653,1,0,3,1057.082452,22.54111,88.33778000000001,40.0
23654,0,1,2,1163.170163,13.055985,77.622157,49.9
23656,0,1,2,1107.769424,12.808137,77.58308000000001,88.4
23657,1,0,1,609.8938333,16.98333,73.3,27.0
23658,1,0,2,872.6327516000001,20.953564,72.930338,23.5
23659,1,0,2,1250.0,50.817397,4.42145,65.0
23660,1,0,3,850.0647667999999,26.210449,78.146105,52.5
23662,0,1,2,1125.443685,19.18,72.96333,130.0
23663,0,1,3,940.0535107,19.249861,72.96386600000001,130.0
23664,1,0,3,1816.403521,20.26444,85.82806,130.0
23665,0,0,2,1035.018113,28.6423,77.3445,60.0
23666,0,0,3,1649.450183,30.594843,76.84983000000001,49.5
23667,0,0,3,1948.473696,19.048979,73.078232,180.0
23668,0,0,2,1250.0,19.037971,73.070481,110.0
23669,0,0,1,690.1475488,18.52361,73.84778,29.0
23670,1,0,2,1272.015656,12.879728,77.650297,65.0
23671,1,0,3,1500.182949,12.976741,77.674509,82.0
23672,0,1,2,969.6969697,19.1145,72.8712,160.0
23673,0,0,2,1125.204583,12.840956,77.659441,55.0
23674,0,0,1,600.0184621000001,19.235,72.8598,130.0
23675,0,0,3,1670.269208,18.542235,73.828136,85.0
23677,1,0,3,1508.62069,23.169982,77.477889,35.0
23678,0,1,3,1840.652117,12.928575,77.58572099999999,140.0
23679,0,0,1,598.1136416,18.595456,73.946088,26.0
23681,1,0,3,1390.176089,28.553374,77.355611,75.0
23682,0,1,2,1240.233164,18.966114,73.148278,100.0
23683,0,0,2,1084.782609,28.494868,77.410298,49.9
23685,0,0,2,824.5614035,13.025,80.1847,47.0
23686,1,0,3,2637.227844,23.166495,72.63429000000001,86.0
23687,0,0,1,630.0403226,19.147239000000003,72.909927,50.0
23688,0,0,2,1102.767421,19.1849,72.8347,210.0
23689,0,0,2,1050.262566,28.552626,77.33394799999999,28.0
23690,0,0,1,600.0705965,19.2167,73.0833,34.0
23692,0,0,3,1731.601732,13.070052,77.62715,120.0
23694,1,0,2,896.4955175000001,21.132949,79.047586,55.0
23695,1,0,1,690.0878294,16.98333,73.3,22.0
23696,1,0,3,1340.140396,28.634537,77.471342,42.0
23697,0,0,2,706.5806208,19.1849,72.8347,150.0
23698,0,0,3,1200.0,26.979452,75.765051,33.0
23700,1,0,2,1300.169587,20.27801,72.84170999999999,23.0
23701,1,0,3,1500.154655,26.4725,80.33111,97.0
23702,0,0,2,1186.2396199999998,19.040405,72.843932,260.0
23703,0,0,3,1565.495208,28.431862,77.351104,49.0
23704,1,1,3,1275.045537,12.894088,77.548914,70.0
23705,0,0,2,1001.221001,18.440853,73.90536,41.0
23706,1,0,3,1196.911197,23.810398,86.222799,21.7
23707,0,0,2,951.0869565,9.930471,76.271273,42.0
23708,1,1,3,2071.638599,28.551820000000003,77.324137,310.0
23709,1,0,2,650.026001,16.535675,80.58343599999999,25.0
23710,0,0,3,1603.849238,18.576018,73.793901,140.0
23711,1,0,2,1105.083384,12.840956,77.659441,55.0
23712,2,1,2,1043.275274,15.40194,74.04333000000001,58.1
23713,1,0,2,1058.076652,13.061261,77.596486,45.0
23714,1,0,3,1352.045182,9.994,76.292,79.0
23716,1,0,2,1158.748552,20.33403,85.876609,40.0
23717,0,1,2,849.9787505,19.249861,72.96386600000001,80.0
23720,0,0,1,720.0338839,24.69028,78.41889,68.0
23721,1,0,2,984.7640282,22.756329,75.863062,26.5
23722,0,0,2,800.0,18.96,72.82,350.0
23723,2,1,2,1003.448276,24.49753,86.710061,29.1
23724,2,0,3,1664.926931,23.162398,79.88764599999999,31.9
23725,1,0,2,1180.040459,13.064,77.58,70.0
23726,0,0,4,2200.282087,30.678174,76.712936,78.0
23727,0,0,1,540.0795907,19.35269,72.864824,28.5
23728,0,0,2,1090.1162789999998,18.96667,72.83333,60.0
23729,0,0,2,1200.229161,28.406388,77.342588,41.9
23730,1,0,2,950.0609013,12.261327,76.644706,39.0
23732,0,0,3,1378.091873,26.832353,75.841749,31.2
23733,0,0,2,1071.393786,19.038205,73.06612,110.0
23734,1,0,2,1121.076233,28.587711,77.403123,65.0
23736,0,1,3,1754.499968,19.05871,72.89969,270.0
23738,1,0,2,958.9566552,18.50659,73.86068,75.0
23739,1,0,1,590.1044031,13.042089,80.124264,26.0
23740,0,1,1,471.0113899,18.96,72.82,110.0
23741,0,0,3,1560.574949,30.662283,76.822397,38.0
23742,1,0,2,830.0252616,22.7808,86.1522,23.0
23744,1,0,3,1474.480151,26.979452,75.765051,39.0
23745,0,0,3,2250.08036,30.715271,76.681229,70.0
23746,1,0,1,750.0,27.572154,77.6723995,30.0
23747,0,1,3,2005.347594,30.696627000000003,76.693764,120.0
23748,2,0,2,1062.068966,12.833224,80.210726,46.2
23749,0,0,3,1622.060016,30.697795000000003,76.714722,100.0
23750,0,1,2,1349.983125,28.50437,76.996356,120.0
23751,1,0,2,957.008245,13.025845,77.770331,65.0
23752,1,0,4,1704.918033,28.5679,77.3679,130.0
23753,0,1,2,963.3333332999998,26.936933000000003,80.941263,28.9
23754,0,0,2,1000.0,19.139348,72.820458,280.0
23755,2,1,1,783.1729693,15.40194,74.04333000000001,35.0
23756,0,0,3,2453.430259,12.96991,77.59796,270.0
23757,1,0,4,1700.1020059999998,18.52088,73.85151,200.0
23758,1,0,3,1690.140845,21.0,77.0,78.0
23759,0,0,3,1450.21645,22.5922,88.484911,67.0
23760,0,0,2,1800.055386,18.390584,77.120879,65.0
23761,0,0,2,870.213824,22.505812,88.299199,35.0
23762,1,0,3,1829.407729,16.47431,80.71281,80.0
23763,1,0,3,1250.0,26.4725,80.33111,31.0
23764,0,0,3,1697.970025,28.9196,76.8972,89.5
23765,0,1,2,1043.478261,12.957468,77.516563,48.0
23766,0,0,3,2011.158687,19.015576,72.85144100000001,310.0
23767,1,0,1,754.0603248,21.17,72.83,26.0
23768,0,0,3,1800.379027,30.662283,76.822397,28.5
23769,0,0,3,1173.6252550000002,13.0318,77.6583,46.1
23770,0,0,2,900.0,18.450038,73.884353,180.0
23771,1,0,3,1700.0,12.96991,77.59796,85.0
23773,0,1,2,1079.76785,24.69028,78.41889,160.0
23774,1,0,3,1900.170164,10.81667,76.65,67.0
23775,0,0,3,1557.522124,28.431862,77.351104,44.0
23776,0,1,2,810.9642365,27.097356,78.581563,100.0
23777,0,0,3,1364.285714,13.062455,80.156453,57.3
23778,0,0,3,1540.332388,29.394868,78.342713,38.0
23779,0,0,2,1270.894136,28.431862,77.351104,47.9
23780,0,1,2,866.0008082999999,19.1759,72.9522,150.0
23781,1,0,3,1200.300075,28.151631,77.338453,32.0
23782,1,0,3,1890.359168,23.1505,72.6399,50.0
23783,1,0,3,705.1803633999999,22.750413,70.492714,26.0
23784,0,0,2,1050.019091,21.105779,79.078497,55.0
23785,0,1,3,1600.0,17.7,83.25,64.0
23786,0,0,3,1525.105584,28.579004,77.431173,65.0
23787,0,0,2,1250.0,19.1145,72.8712,250.0
23788,1,0,3,1346.04599,26.91868,75.750399,48.0
23789,1,0,3,1388.888889,28.162032,76.811066,35.0
23790,0,0,1,615.0061501,20.042481,74.473635,40.0
23792,1,0,2,1215.092731,12.88784,77.654131,57.0
23793,1,0,3,908.8843445,12.86,77.786,40.0
23794,1,0,2,1100.352113,28.685337,77.48716999999999,25.0
23795,0,1,1,625.0,30.65,76.82,26.9
23796,1,0,2,1055.011304,20.230195,85.816005,28.0
23797,0,0,3,1460.31746,10.009277,76.361736,46.0
23798,0,0,2,714.2857142999999,19.072166,72.986798,100.0
23800,0,0,2,666.6666667000001,19.12,72.91,180.0
23802,0,0,2,1014.816318,18.475864,73.89000899999999,50.0
23803,0,0,3,1677.202942,12.95619,77.70194000000001,130.0
23804,0,0,2,1257.142857,12.91716,80.19287,52.8
23805,1,0,3,1651.300399,-37.7130075,144.9578428,120.0
23809,0,0,2,754.1263517000001,22.140267,88.40308900000001,26.5
23810,1,0,2,899.9653858999999,12.732961,77.707059,26.0
23811,0,0,3,2500.0,13.2882,77.4214,120.0
23812,1,0,2,1226.277372,20.355899,85.843519,42.0
23813,1,0,3,2000.0,12.948948,77.586951,95.0
23814,0,0,3,1425.313569,19.221571,73.042474,250.0
23817,1,0,2,855.1438196,28.579004,77.431173,33.0
23818,0,0,3,1394.444444,28.577673,77.389781,75.3
23819,1,0,2,900.2770082999999,28.698133,77.335746,26.0
23820,0,0,3,1610.017889,26.832353,75.841749,45.0
23821,0,0,3,1581.395349,19.164548,73.52786800000001,170.0
23822,0,0,2,760.0228007000001,24.69028,78.41889,160.0
23823,0,0,4,1625.406352,21.15389,79.08306,130.0
23824,0,0,3,1563.11059,19.01891,73.039292,200.0
23825,1,0,2,1069.74754,21.765,72.13694,25.0
23826,0,1,3,645.8742632999999,28.365512,77.34630600000001,26.3
23827,1,0,2,1000.0,12.8458,77.6727,26.0
23828,0,0,2,980.1214798,35.0,136.0,71.0
23829,0,0,2,800.0,19.1955,72.8728,140.0
23830,1,0,2,820.9080248,13.09,80.27,49.0
23831,0,0,3,1950.0487510000005,19.255098,72.9815265,260.0
23832,1,1,2,770.0101317000001,28.66667,77.41667,38.0
23833,0,0,2,1090.047393,18.5993,73.7625,92.0
23835,1,0,2,1200.076805,18.539812,73.737678,62.5
23836,1,0,3,1618.122977,26.900926,75.775927,55.0
23837,0,1,3,1320.007543,18.914541,72.818211,210.0
23838,0,1,2,1245.714286,20.26444,85.82806,43.6
23839,0,0,2,1000.0,13.09,80.27,75.0
23840,0,0,2,949.9307342,12.900976,76.891937,48.0
23841,1,0,2,905.2504526,26.131909,91.805142,30.0
23842,0,0,2,978.2608696,12.960634,77.523237,45.0
23843,1,0,2,850.0188893,28.66667,77.41667,45.0
23845,1,0,3,1080.093054,12.946431,80.23938299999999,65.0
23846,2,1,2,1387.283237,22.738247,75.90819599999999,62.4
23847,0,0,2,985.915493,30.594843,76.84983000000001,23.8
23848,0,1,2,678.119349,19.239813,72.962722,120.0
23850,0,0,2,980.1252382,19.000869,73.118903,72.0
23852,1,0,2,1200.082764,12.976741,77.674509,58.0
23854,0,0,3,1400.124456,22.835263,88.39539599999999,90.0
23855,1,0,2,1000.0,22.54111,88.33778000000001,89.0
23858,0,0,2,952.3809524,24.69028,78.41889,100.0
23859,1,0,2,1402.810925,35.373870000000004,132.764401,52.9
23860,0,0,3,1501.952538,18.96,72.82,250.0
23861,1,0,3,1555.209953,12.96991,77.59796,80.0
23862,0,1,3,1901.769472,19.255098,72.9815265,230.0
23863,0,0,3,1889.106968,25.879721,86.587391,77.0
23865,0,0,2,1112.055532,19.033956,73.075342,78.5
23866,2,1,3,1660.114908,30.662283,76.822397,54.9
23867,1,0,2,840.1084011,28.66667,77.41667,31.0
23868,1,0,2,760.0116925,25.220884,75.87629100000001,26.0
23869,1,0,2,1151.953084,13.07265,80.176063,110.0
23870,0,1,1,350.0102944,19.1615,72.8731,85.0
23871,1,0,2,890.1476836,28.506454,77.40956800000001,44.0
23872,0,0,1,710.0181834,19.283359,72.864964,82.0
23873,0,0,2,1075.011945,18.52783,73.875757,90.0
23874,1,0,2,1300.0,21.0,77.0,58.5
23875,0,0,1,600.0,24.69028,78.41889,66.0
23876,0,0,1,305.0397878,21.56128,74.21238000000001,23.0
23877,0,1,2,1071.811361,19.05871,72.89969,190.0
23878,1,0,2,1170.177198,17.692942000000002,83.194541,35.0
23880,0,0,2,1007.204823,18.637802,73.745912,68.5
23881,0,0,3,1611.7216119999998,18.452663,73.93104,110.0
23882,0,0,3,1500.0,26.893148,75.739769,60.0
23883,1,0,3,630.1502666,22.333114,70.74602800000001,26.0
23884,0,0,3,1646.944004,19.049513,72.91920400000001,270.0
23885,0,1,2,731.4344721,19.255098,72.9815265,170.0
23886,1,0,3,1800.411523,12.973237,77.64685899999999,70.0
23887,0,0,3,1499.18633,22.5922,88.484911,73.7
23888,0,0,2,850.0772798,22.605438,88.422084,22.0
23889,0,0,3,1650.260567,30.662283,76.822397,57.0
23890,0,1,3,1000.0,28.391441,77.022829,29.5
23891,0,0,1,650.0171057,19.1849,72.8347,95.0
23892,0,0,3,1445.0867050000002,18.558319,73.77588,110.0
23893,0,0,2,1033.005795,10.52,76.21,41.0
23894,0,0,2,1039.996533,19.1759,72.9522,240.0
23895,1,0,2,625.0,22.491207,88.325825,25.0
23898,1,0,2,815.2173912999999,18.4,76.58,27.0
23899,0,0,3,906.0159459,24.69028,78.41889,150.0
23900,1,0,2,1206.015891,24.69028,78.41889,85.0
23901,0,0,2,950.0662837,24.6902,78.416,43.0
23902,0,0,2,1110.083256,28.5216,77.3863,60.0
23903,1,0,3,1300.178775,28.65998,77.37027900000001,80.0
23905,0,0,1,600.0738552,18.452663,73.93104,32.5
23907,0,0,2,1240.096452,28.365512,77.34630600000001,36.0
23908,0,0,3,1300.027858,19.042483,73.06637099999999,140.0
23910,1,0,2,809.5854922,18.496657,73.83631899999999,100.0
23911,0,0,2,1060.113239,19.30405,72.813559,88.0
23912,1,0,2,1112.126752,12.86,77.786,73.0
23913,0,0,2,1188.888889,26.928785,75.828002,32.1
23914,0,1,1,690.0397296,19.05871,72.89969,99.0
23915,0,0,3,1377.777778,19.05871,72.89969,310.0
23916,0,0,2,1194.872909,12.96991,77.59796,110.0
23917,0,1,3,1874.819729,22.53028,88.33417,130.0
23918,1,0,2,800.0,22.550606,88.345715,60.0
23919,1,0,2,1222.034217,12.9847,77.5491,130.0
23920,0,0,3,1773.529412,21.0,77.0,60.3
23922,0,0,3,2050.306489,28.576117,77.382136,97.0
23923,1,0,3,1500.272777,16.50749,80.667038,55.0
23924,1,0,2,1230.0123,12.9041,77.5616,70.0
23925,0,0,3,1849.894292,12.90025,77.60103000000001,140.0
23927,0,1,3,1484.431571,25.254685,87.023352,41.0
23928,0,0,3,1955.05618,22.5922,88.484911,87.0
23929,2,0,3,1558.872305,26.86056,80.91583,47.0
23930,0,0,3,1860.465116,22.31055,73.1695,48.0
23931,1,0,3,1968.048159,13.096162,77.498685,170.0
23933,0,0,2,599.6863179,18.510418,73.781944,65.0
23934,0,0,3,1400.180668,28.394375,77.35722700000001,62.0
23935,0,0,1,789.8894155,26.16667,75.78333,25.0
23936,0,0,2,1000.0,19.283359,72.864964,80.0
23937,1,0,2,1000.0,13.025845,77.770331,55.0
23938,0,0,1,480.009366,19.159184,72.99378399999999,82.0
23939,0,1,1,718.8653585,13.141581,77.749756,37.0
23940,1,0,1,579.0772736,13.077175,80.151453,30.5
23941,1,0,2,1104.041916,12.90489,77.519299,59.0
23942,0,0,2,990.0990099,45.073846,7.680335,40.0
23943,0,0,1,691.1111111,26.426535,76.587393,31.1
23944,0,0,2,1280.267186,20.100361,79.103607,46.0
23945,1,0,2,1207.906296,31.615794,74.92694399999999,33.0
23946,0,0,4,2357.142857,13.0063,80.2574,330.0
23947,1,0,3,1275.045537,12.96991,77.59796,70.0
23948,1,0,2,1020.042949,13.01926,77.64723599999999,57.0
23949,0,1,3,1649.9835,20.28994,85.848504,150.0
23950,0,0,3,1625.840017,18.52783,73.875757,150.0
23951,0,0,3,1740.166865,30.381792,78.07509399999999,73.0
23952,1,0,1,780.141844,19.08333,74.73333000000001,22.0
23953,0,0,2,1205.121768,20.353795,85.82101999999999,48.0
23954,1,0,2,667.9190147999999,12.95161,80.14097,32.0
23955,0,0,2,1314.857894,12.96991,77.59796,130.0
23957,1,1,2,708.5561497,21.250659,81.659113,21.2
23958,0,1,3,1509.677419,26.724219,88.326357,46.8
23959,0,0,3,1488.095238,30.73528,76.79111,120.0
23960,1,0,3,1500.214316,12.9259,77.6229,70.0
23961,0,0,3,1748.863239,22.484604,88.353705,150.0
23962,1,0,3,1870.07874,28.568096,77.390253,95.0
23963,1,1,3,1405.025669,25.61,85.14139,52.0
23964,1,0,2,1000.0,19.164548,73.52786800000001,38.0
23966,0,0,2,1176.75901,26.86056,80.91583,48.0
23967,1,1,3,2428.571429,28.560719,77.386208,170.0
23968,1,0,3,1694.915254,12.9657,77.7188,110.0
23969,0,0,2,1180.124224,12.95619,77.70194000000001,57.0
23971,0,0,2,1078.008624,19.038205,73.06612,110.0
23973,0,0,3,1444.043321,21.159018,79.085738,100.0
23974,0,1,2,1176.93213,19.0458,72.9128,180.0
23975,0,0,3,1350.078493,28.565172,77.355491,43.0
23976,0,0,1,595.0391121,19.1955,72.8728,89.0
23977,0,1,3,823.6842105000001,22.403867,88.47000600000001,31.3
23978,1,0,3,1962.708538,27.212083000000003,77.955585,60.0
23979,0,0,3,1400.329489,23.25,77.41667,34.0
23980,1,0,2,1614.391144,15.591970000000002,73.80894,35.0
23981,0,0,3,1329.626496,18.558319,73.77588,110.0
23982,0,0,3,1586.629998,13.09,80.27,150.0
23983,0,0,1,680.0,18.488418,73.871152,51.0
23984,0,1,3,2012.072435,22.53028,88.33417,180.0
23985,1,0,2,1330.304997,11.944453,79.819323,41.0
23986,2,1,3,876.3432723,18.595456,73.946088,57.9
23987,1,0,3,1460.12046,12.910201,77.71656999999999,80.0
23988,1,0,3,1800.411523,23.35556,85.33471999999999,70.0
23989,0,1,3,1388.406803,19.038205,73.06612,120.0
23990,0,0,2,925.0123335,22.54111,88.33778000000001,75.0
23991,0,0,1,650.1011268,28.57,77.32,22.5
23992,1,0,2,960.0614439,18.49667,73.94167,75.0
23993,0,0,2,1000.0,30.714837,76.751896,64.0
23994,0,0,2,1028.066207,19.038205,73.06612,100.0
23995,1,0,2,916.1237785,12.633766,76.67913100000001,45.0
23996,0,0,4,2818.7919460000003,28.378021,77.063066,210.0
23997,1,0,2,1300.264869,28.494181,77.290609,54.0
23998,0,0,2,900.0276932,19.255098,72.9815265,130.0
23999,0,0,3,1500.150015,18.52361,73.84778,100.0
24000,0,0,4,2748.385324,28.388225,76.946376,200.0
24001,0,0,2,1135.169224,12.327102,76.58644100000001,54.0
24003,0,0,2,907.6606559,19.1955,72.8728,150.0
24005,1,0,2,1095.181203,12.96991,77.59796,55.0
24006,0,0,3,2064.338552,28.384116,77.024406,120.0
24007,0,0,2,1150.0261369999998,20.353795,85.82101999999999,44.0
24008,0,0,4,934.7919456,19.014858,72.8662,370.0
24009,0,0,2,1062.910474,18.069757,74.476697,61.5
24010,0,0,2,1343.1706390000002,28.542768,77.365736,71.0
24011,0,0,4,2350.42735,28.406388,77.342588,99.0
24012,1,0,3,1750.2917149999998,50.817397,4.42145,90.0
24013,0,1,2,1070.137383,27.04965,80.851214,29.6
24015,1,0,2,919.8423127,21.167876,79.006178,35.0
24017,1,0,3,1149.718958,28.050728000000003,76.111825,45.0
24018,0,0,3,2235.213205,12.887837,74.83773199999999,130.0
24019,1,0,2,1079.429735,22.76432,75.903019,26.5
24020,0,0,2,1095.0,28.546788,77.37849399999999,65.7
24021,1,0,2,959.7806216,21.232813,72.832454,31.5
24025,0,0,3,1472.166331,28.698133,77.335746,43.9
24026,0,0,2,1074.58604,19.1145,72.8712,220.0
24027,1,0,2,1343.201754,13.050999999999998,77.5962,49.0
24028,1,0,2,931.01989,26.748588,75.45094,22.0
24029,0,0,2,1125.028996,18.96,72.82,97.0
24030,0,0,2,1430.064353,31.292091,75.543763,260.0
24031,0,0,3,1217.603285,13.086769,80.191135,94.9
24032,0,0,2,1216.037597,12.9958935,77.761394,82.8
24033,0,0,3,1349.527665,28.683355,77.457981,30.0
24034,1,0,2,1373.880827,12.8706,77.6279,89.0
24035,1,0,3,1850.481125,22.55,72.9,50.0
24036,1,0,3,1684.670782,28.630742,77.446166,65.5
24038,1,0,2,800.0,22.582439,88.451577,40.0
24039,0,0,3,1725.3774260000002,28.630742,77.446166,48.0
24040,1,0,3,1100.110011,27.18,78.02,40.0
24041,0,0,3,1860.032551,12.96991,77.59796,160.0
24042,0,0,2,963.2495164,28.698133,77.335746,24.9
24043,0,0,3,1666.042681,12.96991,77.59796,89.0
24044,1,0,2,1179.245283,12.87004,77.673275,55.0
24045,0,0,2,1138.495093,12.8458,77.6727,52.2
24046,0,1,2,600.0,19.2167,73.0833,54.0
24047,0,0,2,1000.0,28.59863,77.333939,120.0
24048,1,0,2,1041.214751,11.060813,76.970641,48.0
24050,1,0,2,1165.113182,30.752321,76.772816,35.0
24051,1,0,2,1200.0,26.459137,79.506922,45.0
24052,0,0,3,1982.553529,30.697795000000003,76.714722,150.0
24053,1,0,2,1200.0,9.91966,78.11939,45.0
24054,0,0,3,1850.13876,30.706256,75.70013399999999,100.0
24055,0,1,2,973.8933031,19.085225,73.661835,42.9
24056,0,0,3,1040.9437890000002,22.43917,88.39583,60.0
24057,1,1,3,1689.5969100000002,12.905368,77.580403,140.0
24058,1,0,3,1536.21068,12.880421,77.774422,63.0
24060,0,0,3,1562.907007,12.96991,77.59796,120.0
24062,0,0,3,1082.055906,12.89911,80.169,60.0
24063,1,0,2,990.0990099,28.560719,77.386208,43.0
24064,0,0,2,920.2453988,26.900926,75.775927,25.5
24065,0,0,3,1373.815084,18.097689000000003,74.735239,100.0
24067,0,1,4,2967.35905,30.6665,76.8625,180.0
24068,0,0,3,1342.539317,24.69028,78.41889,210.0
24069,0,0,2,1114.206128,12.9958935,77.761394,100.0
24070,1,1,2,984.9362688,13.055985,77.622157,85.0
24072,0,0,2,900.2250562999999,12.96991,77.59796,24.0
24073,1,0,2,906.0315817,8.72889,77.70806,35.0
24074,1,0,2,1205.134923,12.87028,74.88056,46.0
24075,0,1,2,852.5345622000001,26.8626,75.7633,37.0
24076,1,1,2,1185.050137,12.923762,77.736688,52.0
24077,1,0,3,2365.664076,12.87028,74.88056,140.0
24078,0,0,3,1535.390757,27.16726,75.70950500000001,100.0
24079,1,0,2,946.8497008,22.485666,70.058918,26.9
24081,0,0,3,1610.526316,26.91868,75.750399,61.2
24082,0,1,2,700.0736919999999,24.69028,78.41889,38.0
24083,0,0,2,1059.322034,19.1849,72.8347,130.0
24084,0,0,2,1100.151745,19.148338,72.995687,58.0
24085,0,0,3,1660.210293,12.864738,77.547489,60.0
24086,0,1,2,606.575276,28.743724,76.81131500000001,100.0
24087,0,0,2,1224.862888,12.973237,77.64685899999999,33.5
24088,0,0,2,1135.159679,18.5993,73.7625,75.0
24089,0,0,3,1454.449293,12.865219,77.59036,110.0
24090,1,0,3,2000.0,12.96082,77.63613000000001,140.0
24091,0,0,2,1150.086256,18.5481,73.8995,120.0
24092,1,0,2,1100.173712,12.96991,77.59796,57.0
24093,0,0,3,1456.157012,13.201247,77.580146,92.0
24094,1,0,2,1149.802891,23.399528,85.357421,35.0
24095,0,0,3,1258.162128,12.968,80.1502,79.0
